,density,smiles
1982,1.427,Nc1ccc(S(N)(=O)=O)cc1
1983,1.059,COC(=O)C1=CCCN(C)C1
1984,1.201,NC(Cc1ccccc1)C(=O)O
1985,0.962,NCCc1ccccc1
1986,0.78,CCO
1987,1.154,O=CO
1988,1.069,CC(=O)O
1989,1.286,NC(=O)c1ccccc1O
1990,1.197,O=C(O)c1ccccc1
1991,1.322,O=c1cc[nH]c(=O)[nH]1
1992,0.815,CCCCCC=O
1993,1.3,COS(C)(=O)=O
1994,1.65,O=[N+]([O-])c1cccc(O)c1[N+](=O)[O-]
1995,1.25,c1cnc2c(c1)ccc1cccnc12
1996,1.44,O=c1[nH]cc(N(CCCl)CCCl)c(=O)[nH]1
1997,1.15,O=Cc1cccc2ccccc12
1998,1.136,CC1CC(C)C(=O)C(C(O)CC2CC(=O)NC(=O)C2)C1
1999,1.389,O=c1ccc2cc3ccoc3cc2o1
2000,1.81,O=C1CN(N=Cc2ccc([N+](=O)[O-])o2)C(=O)N1
2001,1.66,O=C1OCCN1N=Cc1ccc([N+](=O)[O-])o1
2002,1.29,O=Cc1ccc(CO)o1
2003,1.027,Cc1cc(C)[nH]n1
2004,1.455,O=C1CC(=O)NC(=O)N1
2005,0.753,CO
2006,0.854,CON
2007,0.791,CC(C)O
2008,1.48,ClC(Cl)Cl
2009,1.099,CS(C)=O
2010,1.821,ClC(Cl)(Cl)C(Cl)(Cl)Cl
2011,1.36,CC1(C)OC2CC3C4CC(F)C5=CC(=O)C=CC5(C)C4(F)C(O)CC3(C)C2(C(=O)CO)O1
2012,0.96,C=C1CCC(O)CC1=CC=C1CCCC2(C)C1CCC2C(C)CCCC(C)C
2013,1.311,O=C(O)CS
2014,0.884,CN(C)C=O
2015,1.15,C#CC1(O)CCC2C3CCC4=CC(=O)CCC4C3CCC21C
2016,0.954,CC(C=CC1=C(C)CCCC1(C)C)=CC=CC(C)=CCO
2017,1.628,ClC(Cl)(Cl)c1ccc(C(Cl)(Cl)Cl)cc1
2018,1.278,NC1CONC1=O
2019,1.15,CC(=O)C1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3CCC21C
2020,1.9,Nc1ncnc2c1ccn2C1OC(CO)C(O)C1O
2021,1.45,CC1(C)SC2C(NC(=O)C(N)c3ccccc3)C(=O)N2C1C(=O)O
2022,1.596,OCC(O)C(O)C(O)C(O)CO
2023,1.44,O=C(O)c1ccccc1O
2024,1.63,CN1CC(O)C2=CC(=NNC(N)=O)C(=O)C=C21
2025,1.441,NC(CCC(=O)NC(CS)C(=O)NCC(=O)O)C(=O)O
2026,1.125,NCCCCC(N)C(=O)O
2027,1.423,NC(Cc1cnc[nH]1)C(=O)O
2028,0.8,CCCO
2029,0.805,CCCCO
2030,0.811,CCCCCO
2031,0.873,c1ccccc1
2032,1.3376,CC(Cl)(Cl)Cl
2033,1.13,CC(=O)OC1(C(C)=O)CCC2C3CC(C)C4=CC(=O)CCC4(C)C3CCC21C
2034,1.33,CC1OC(OC2C(O)CC(OC3C(O)CC(OC4CCC5(C)C(CCC6C5CCC5(C)C(C7=CC(=O)OC7)CCC65O)C4)OC3C)OC2C)CC(O)C1O
2035,1.4,COc1ccc(C(c2ccc(OC)cc2)C(Cl)(Cl)Cl)cc1
2036,1.16,Cc1ccccc1-n1c(C)nc2ccccc2c1=O
2037,1.54,O=C1c2ccccc2C(=O)c2c1ccc(O)c2O
2038,1.117,CCc1ccc(C(c2ccc(CC)cc2)C(Cl)Cl)cc1
2039,1.12,CC12C=CC(=O)C=C1CCC1C2CCC2(C)C1CCC2(C)O
2040,1.374,O=C(O)c1ccc(Cl)cc1
2041,1.2,c1ccc(Nc2ccc(Nc3ccccc3)cc2)cc1
2042,0.987,CCC(CO)NCCNC(CC)CO
2043,0.568,C#C
2044,0.895,CCl
2045,2.279,CI
2046,2.434,BrCBr
2047,1.458,CCBr
2048,1.858,ClCBr
2049,0.648,C#CC
2050,0.7857,CC#N
2051,1.252,ClCCl
2052,1.133,NC=O
2053,0.79,C1CC1
2054,2.889,BrC(Br)Br
2055,1.342,CC(C)Br
2056,1.98,ClC(Cl)Br
2057,2.064,CC(C)C
2058,0.719,CC(C)N
2059,0.82,CC(C)S
2060,1.168,CC(Cl)Cl
2061,1.213,C=C(Cl)Cl
2062,1.104,CC(=O)Cl
2063,0.95,C=C(F)F
2064,4.008,IC(I)I
2065,1.105,C[SiH](Cl)Cl
2066,0.904,CC1CO1
2067,2.297,FC(F)(Br)Br
2068,2.012,ClC(Cl)(Cl)Br
2069,1.481,CS(=O)(=O)O
2070,0.648,C[Si](C)(C)C
2071,0.856,C[Si](C)(C)Cl
2072,1.06,C[Si](C)(Cl)Cl
2073,1.3,C[Si](Cl)(Cl)Cl
2074,2.866,OCC(Br)(Br)Br
2075,2.224,FC(F)(Br)CBr
2076,0.818,CC(C)(C)CO
2077,0.811,CCC(C)(C)O
2078,1.5121,O=CC(Cl)(Cl)Cl
2079,1.325,OCC(F)(F)F
2080,1.276,C=C[Si](Cl)(Cl)Cl
2081,3.319,BrC(Br)C(Br)(Br)Br
2082,3.098,O=C(O)C(Br)(Br)Br
2083,0.802,CC(=O)C(C)(C)C
2084,0.965,CC(C)(C)C(=O)O
2085,1.4014,CC(Cl)(Cl)C(=O)O
2086,1.744,O=C(Cl)C(Cl)(Cl)Cl
2087,1.6298,O=C(O)C(Cl)(Cl)Cl
2088,1.48,O=C(O)C(F)(F)Cl
2089,1.535,O=C(O)C(F)(F)F
2090,1.657,O=[N+]([O-])C(Cl)(Cl)Cl
2091,0.963,CC(C)(O)C(C)(C)O
2092,1.726,FC(F)(Cl)C(Cl)(Cl)Cl
2093,1.575,FC(F)(Cl)C(F)(Cl)Cl
2094,1.33,CC1(C)OC2CC3C4CCC5=CC(=O)C=CC5(C)C4(F)C(O)CC3(C)C2(C(=O)CO)O1
2095,1.365,CC12CCC(C(Br)C1=O)C2(C)C
2096,0.96,CC(O)C(C)(C)CO
2097,1.471,OCC(F)(F)C(F)F
2098,1.503,CN1CCC23c4c5ccc(O)c4OC2C(=O)CCC3(O)C1C5
2099,0.985,CC(=O)OC1CC2CCC1(C)C2(C)C
2100,0.949,CC(C)CC(=O)OC1CC2CCC1(C)C2(C)C
2101,1.31,CCOc1ccc2c3c1OC1C(O)C=CC4C(C2)N(C)CCC341
2102,1.081,CCCC(C)C1(CC)C(=O)NC(=O)NC1=O
2103,1.141,ClC(c1ccccc1)(c1ccccc1)c1ccccc1
2104,1.13,OC(c1ccccc1)(c1ccccc1)c1ccccc1
2105,1.01,CCC(=O)C(CC(C)N(C)C)(c1ccccc1)c1ccccc1
2106,1.493,C=C1CC23CC1(O)CCC2C12C=CC(O)C(C)(C(=O)O1)C2C3C(=O)O
2107,1.17,CN1CCC23CCCCC2C1Cc1ccc(O)cc13
2108,0.99,CCOC(=O)C(CC)(CC)C(=O)OCC
2109,1.601,NS(=O)(=O)c1cc(C2(O)NC(=O)c3ccccc32)ccc1Cl
2110,1.702,ClC1=C(Cl)C(Cl)(Cl)C(Cl)=C1Cl
2111,2.183,CC1(C)C(=O)N(Br)C(=O)N1Br
2112,0.827,CCC(C)(O)CC
2113,0.869,C#CC(C)(O)CC
2114,0.84,COC(C)(C)OC
2115,1.177,C=CS(=O)(=O)C=C
2116,1.323,COS(=O)(=O)OC
2117,1.087,CCOC(=O)C1OC1(C)c1ccccc1
2118,0.963,CCC(C)(CO)CO
2119,1.159,CC(CO)(CO)CO
2120,1.137,CCOC(=O)CC(CC(=O)OCC)(OC(C)=O)C(=O)OCC
2121,1.08,CCCCOC(=O)CC(CC(=O)OCCCC)(OC(C)=O)C(=O)OCCCC
2122,1.828,O=C(O)C1(O)CC(O)C(O)C(O)C1
2123,0.896,CCO[Si](CC)(OCC)OCC
2124,0.904,C=C[Si](OCC)(OCC)OCC
2125,0.948,CCOC(OCC)(OCC)OCC
2126,0.939,CCO[Si](OCC)(OCC)OCC
2127,1.251,C=CC1OCC2(CO1)COC(C=C)OC2
2128,0.9763,C#CC1(O)CCCCC1
2129,1.2,Cc1ccccc1OP(=O)(Oc1ccccc1C)Oc1ccccc1C
2130,0.989,C=CC(C)(CCC=C(C)C)OC(=O)C=Cc1ccccc1
2131,1.01,CCOP(=O)(CC)OCC
2132,0.902,CCOC(C)(OCC)OCC
2133,0.92,CCCCC(CC)COP(=O)(OCC(CC)CCCC)OCC(CC)CCCC
2134,0.842,CCO[Si](C)(C)OCC
2135,0.95,CC(C)(C#N)N=NC(C)(C)C#N
2136,0.828,CCC(C)(O)CCCC(C)C
2137,0.858,C=CC(C)(O)CCC=C(C)C
2138,0.942,CCCC1OC1(CC)CO
2139,1.932,CC(Br)CBr
2140,1.255,CCC(C)Br
2141,1.26,CC(C)CBr
2142,0.647,CCC(C)C
2143,0.68,C=CC(=C)C
2144,0.724,CC(C)CN
2145,0.802,CC(C)CO
2146,0.794,CC(C)C=O
2147,0.807,C=C(C)C=O
2148,0.87,CCC(C)Cl
2149,1.116,CC(Cl)CCl
2150,0.863,CC(N)CN
2151,0.8,CCC(C)O
2152,0.786,CCC(C)=O
2153,0.864,C=CC(C)=O
2154,1.162,CC(=O)CCl
2155,0.943,CC(O)CN
2156,0.991,CC(O)C#N
2157,1.0455,CC(=O)C=O
2158,1.462,ClC=C(Cl)Cl
2159,1.042,CCC(N)=O
2160,0.961,C=CC(N)=O
2161,1.934,O=C(O)CBr
2162,1.019,CCC(=O)O
2163,1.051,C=CC(=O)O
2164,1.58,O=C(O)CCl
2165,1.71,CC(=O)NBr
2166,1.376,NNC(N)=S
2167,1.13,CC(=O)OO
2168,1.236,COC(=O)Cl
2169,1.009,CC[N+](=O)[O-]
2170,2.966,BrC(Br)C(Br)Br
2171,0.662,CC(C)C(C)C
2172,1.03,CC(C)C(=O)Cl
2173,0.983,CC(C)C(=O)O
2174,1.276,CC(O)C(=O)O
2175,1.586,ClC(Cl)C(Cl)Cl
2176,1.581,O=C(Cl)C(Cl)Cl
2177,1.335,O=C(Cl)C(=O)Cl
2178,1.523,NC(=S)C(N)=S
2179,1.015,C=C(C)C(=O)O
2180,1.626,O=C(O)C(Cl)Cl
2181,1.168,CN(C)C(=O)Cl
2182,0.992,CC(C)[N+](=O)[O-]
2183,1.712,O=C(C(F)(F)Cl)C(F)(Cl)Cl
2184,1.602,O=C(C(F)(F)F)C(F)(F)Cl
2185,0.945,CC(=O)C=CC1=C(C)CCCC1(C)C
2186,1.266,CC(C)(CO)C(O)C(=O)NCCC(=O)O
2187,0.8422,C=C1C2CCC(C2)C1(C)C
2188,2.057,CC(C)(c1cc(Br)c(O)c(Br)c1)c1cc(Br)c(O)c(Br)c1
2189,1.195,CC(C)(c1ccc(O)cc1)c1ccc(O)cc1
2190,1.54,O=S(=O)(c1ccc(Cl)cc1)c1ccc(Cl)cc1
2191,1.361,Nc1ccc(S(=O)(=O)c2ccc(N)cc2)cc1
2192,1.432,O=S(=O)(c1ccc(O)cc1)c1ccc(O)cc1
2193,1.204,Cl[Si](Cl)(c1ccccc1)c1ccccc1
2194,1.038,CC(C)(OO)c1ccccc1
2195,1.3,COS(=O)(=O)c1ccccc1
2196,0.962,CC(=O)OC(C)(C)C1CC=C(C)CC1
2197,1.174,CCOS(=O)(=O)c1ccc(C)cc1
2198,1.294,Cc1ccc(S(=O)(=O)OCCCl)cc1
2199,1.026,CC(C)(OOC(C)(C)c1ccccc1)c1ccccc1
2200,0.914,CC1(N)CCC(C(C)(C)N)CC1
2201,0.946,CC(C=O)Cc1ccc(C(C)(C)C)cc1
2202,0.879,CC1=CCC2CC1C2(C)C
2203,1.625,CCC(Br)C(=O)O
2204,0.914,C=C(C)C(=O)OC
2205,0.918,CN(C)C(=N)N(C)C
2206,1.225,CC1=C(O)C(=O)CC1
2207,1.063,CN1CCN(C)C1=O
2208,1.704,O=S(=O)(O)c1cccc2c(S(=O)(=O)O)cccc12
2209,1.557,O=C1NS(=O)(=O)c2ccccc21
2210,1.662,Nc1ccc(C=Cc2ccc(N)cc2S(=O)(=O)O)c(S(=O)(=O)O)c1
2211,1.166,CC(C)(CO)C(O)C(=O)NCCCO
2212,1.206,CC(=O)c1c(C)c([N+](=O)[O-])c(C(C)(C)C)c([N+](=O)[O-])c1C
2213,1.325,Cc1c([N+](=O)[O-])c(C)c([N+](=O)[O-])c(C(C)(C)C)c1[N+](=O)[O-]
2214,1.52,Clc1cccc(Cl)c1C(Cl)Cl
2215,1.129,Cc1cccc(C)c1[N+](=O)[O-]
2216,1.379,C1C2OC2C2C1C1CC2C2OC12
2217,1.172,CC(CCC(=O)O)C1CCC2C3C(=O)CC4CC(=O)CCC4(C)C3CC(=O)C12C
2218,1.185,CC(CCC(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C
2219,1.79,O=c1oc(=O)c2ccc3c(=O)oc(=O)c4ccc1c2c43
2220,1.373,Cc1ccc(Nc2ccc(O)c3c2C(=O)c2ccccc2C3=O)cc1
2221,1.966,Nc1c(Br)cc(Br)c2c1C(=O)c1ccccc1C2=O
2222,1.838,O=C1c2c(O)ccc([N+](=O)[O-])c2C(=O)c2c([N+](=O)[O-])ccc(O)c21
2223,1.781,O=C1c2ccc(O)c(O)c2C(=O)c2c(O)ccc(O)c21
2224,1.4,NC1=C2C(=O)c3ccccc3C(=O)C2=C(N)CC1
2225,1.54,O=C1c2ccccc2C(=O)c2c(O)ccc(O)c21
2226,1.487,O=c1c2ccccc2c(=O)c2c1ccc1[nH]c3c(ccc4c(=O)c5ccccc5c(=O)c43)[nH]c12
2227,1.308,CC(=O)CC(c1ccccc1)c1c(O)c2ccccc2oc1=O
2228,1.449,O=C1OC(=O)c2cccc3cccc1c23
2229,1.335,Cc1ccc2c(c1N)C(=O)c1ccccc1C2=O
2230,1.418,O=C1c2ccccc2C(=O)c2c(Cl)cccc21
2231,1.383,Nc1cccc2c1C(=O)c1ccccc1C2=O
2232,1.88,Nc1c(S(=O)(=O)O)cc(S(=O)(=O)O)c2cccc(O)c12
2233,1.308,COc1c2ccoc2cc2oc(C)cc(=O)c12
2234,1.718,O=[N+]([O-])c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl
2235,1.424,O=c1c(=O)c2cccc3cccc1c32
2236,1.373,O=C(O)C(c1ccc(Cl)cc1)c1ccc(Cl)cc1
2237,0.8,Cc1c(N)c(=O)n(-c2ccccc2)n1C
2238,1.069,c1cc2c3c(cccc3c1)CC2
2239,1.148,O=C1CCc2ccccc21
2240,1.11,Cc1c[nH]c2ccccc12
2241,1.4,O=Cc1c(Cl)cccc1Cl
2242,1.304,Cc1cccc(C(=O)O)c1O
2243,1.129,Cc1cccc([N+](=O)[O-])c1C
2244,1.28,CC1CC2C(C(O)CC3(C)C2CCC3(O)C(=O)CO)C2(C)C=CC(=O)C=C12
2245,1.129,CC(CCC(=O)O)C1CCC2C3CCC4CC(O)CCC4(C)C3CC(O)C12C
2246,0.97,CCC(CCC(C)C1CCC2C3CC=C4CC(O)CCC4(C)C3CCC12C)C(C)C
2247,0.98,CCC(C=CC(C)C1CCC2C3CC=C4CC(O)CCC4(C)C3CCC12C)C(C)C
2248,1.834,Brc1ccc(Br)c2ccccc12
2249,1.218,COc1c(C(C)(C)C)cc([N+](=O)[O-])c(C)c1[N+](=O)[O-]
2250,1.5,Cn1cnc2c1c(=O)[nH]c(=O)n2C
2251,1.2,CCC1CC2CC3c4[nH]c5ccc(OC)cc5c4CCN(C2)C13
2252,1.21,C=CC1CN2CCC1CC2C(OC(=O)OCC)c1ccnc2ccc(OC)cc12
2253,1.271,C=C(C)C1Cc2c(ccc3c2OC2COc4cc(OC)c(OC)cc4C2C3=O)O1
2254,1.65,Cc1cc2nc3c(=O)[nH]c(=O)nc-3n(CC(O)C(O)C(O)CO)c2cc1C
2255,1.308,O=C1C(=O)c2ccccc2-c2ccccc21
2256,1.1,c1ccc(-c2ccccc2-c2ccccc2)cc1
2257,1.231,CCc1ccc2c(c1)C(=O)c1ccccc1C2=O
2258,1.239,c1ccc2cc3c(ccc4cccnc43)cc2c1
2259,1.7,N#CC1=C(C#N)C(=O)C(Cl)=C(Cl)C1=O
2260,2.081,Oc1c(Br)ccc2c(O)c(Br)ccc12
2261,1.54,O=C1c2ccc(O)cc2C(=O)c2ccc(O)cc21
2262,1.14,O=C(OC1CCCCC1)c1ccccc1C(=O)OC1CCCCC1
2263,1.242,O=C(Oc1ccccc1)c1ccccc1C(=O)Oc1ccccc1
2264,1.308,O=C1c2ccccc2C(=O)c2ccccc21
2265,1.118,CCOC(=O)c1ccccc1C(=O)OCC
2266,1.01,CCCCCCOC(=O)c1ccccc1C(=O)OCCCCCC
2267,0.97,CCCCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCCC
2268,0.966,CCCCCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCCCC
2269,1.235,CC(C)=CCC1=C(O)C(=O)c2ccccc2C1=O
2270,0.984,CC(=CCC1=C(C)C(=O)c2ccccc2C1=O)CCCC(C)CCCC(C)CCCC(C)C
2271,1.102,CN1C(=CC=O)C(C)(C)c2ccccc21
2272,1.632,O=S(=O)(O)c1ccc(O)c2ncccc12
2273,1.13,c1ccc2c(c1)ccc1ccccc12
2274,1.53,O=C1OC(=O)c2ccccc21
2275,1.499,O=S(=O)(O)c1cccc2cccnc12
2276,1.134,CCCCOC(=O)c1ccccc1C(=O)OCc1ccccc1
2277,1.295,Cc1cccc(NC(=O)c2ccccc2C(=O)O)c1
2278,1.192,Cc1ccccc1N=Nc1ccc(N=Nc2c(O)ccc3ccccc23)c(C)c1
2279,1.22,Oc1ccc2ccccc2c1N=Nc1ccc(N=Nc2ccccc2)cc1
2280,1.118,CCN(C(=O)N(CC)c1ccccc1)c1ccccc1
2281,1.196,O=[N+]([O-])c1ccccc1-c1ccccc1
2282,2.49,O=P(O)(O)OP(=O)(O)OCC1OC(n2cnc3c(O)ncnc32)C(O)C1O
2283,1.018,CN(C)CCC(c1ccccc1)c1ccccn1
2284,1.265,CN(C)CCC(c1ccc(Br)cc1)c1ccccn1
2285,1.076,N#CC(c1ccccc1)c1ccccc1
2286,1.23,O=NN(c1ccccc1)c1ccccc1
2287,1.197,CCN1C(=O)NC(c2ccccc2)C1=O
2288,1.258,CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O
2289,1.51,COP(=S)(OC)SCn1nnc2ccccc2c1=O
2290,1.13,N#Cc1cccc2ccccc12
2291,1.265,O=C(O)c1cccc2ccccc12
2292,1.22,O=[N+]([O-])c1cccc2ccccc12
2293,1.339,O=C(O)c1cccc2cccnc12
2294,1.12,c1ccc2c(c1)Cc1ccccc1-2
2295,1.229,c1ccc2c(c1)[nH]c1ccccc12
2296,1.18,O=C=Nc1cccc2ccccc12
2297,1.376,O=c1cc(O)c2ccccc2[nH]1
2298,1.08,CCOC=C(C(=O)OCC)C(=O)OCC
2299,1.278,O=C(Nc1ccccc1)c1ccccc1O
2300,1.064,CC(C)COC(=O)c1ccccc1O
2301,1.083,CC(C)CCOC(=O)c1ccccc1O
2302,1.025,CCOC(=O)c1ccccc1C
2303,1.13,CCOC(=O)c1ccccc1N
2304,1.65,O=[N+]([O-])OC1COC2C(O[N+](=O)[O-])COC12
2305,1.264,O=C1OCc2ccccc21
2306,1.171,Cc1c(N)cccc1Cl
2307,0.9842,Cc1cccc(C)c1N
2308,1.488,Oc1cccc(O)c1O
2309,1.655,ClC(Cl)=C(Cl)C(Cl)=C(Cl)Cl
2310,1.76,O=C(O)C(O)C(O)C(=O)O
2311,1.757,OC1COC(O)C(O)C1O
2312,2.956,Brc1c(Br)c(Br)c(Br)c(Br)c1Br
2313,2.607,Cc1c(Br)c(Br)c(Br)c(Br)c1Br
2314,1.063,Cc1c(C)c(C)c(C)c(C)c1C
2315,1.848,Oc1c(Cl)c(Cl)c(O)c(Cl)c1Cl
2316,2.039,OC1C(O)C(O)C(O)C(O)C1O
2317,1.204,CCOC(=O)C(O)C(O)C(=O)OCC
2318,1.09,CCCCOC(=O)C(O)C(O)C(=O)OCCCC
2319,1.525,OCC(O)C(O)C(O)CO
2320,1.183,Cc1cc(O)cc(C)c1Cl
2321,0.963,Cc1cc(C)c(N)c(C)c1
2322,1.596,Oc1c(Cl)cc(Cl)cc1Cl
2323,0.924,CCC(CC)C(=O)O
2324,1.07,CCN(CC)C(=O)Cl
2325,1.043,C=CN1CCCC1=O
2326,1.324,O=C(O)c1ccco1
2327,1.142,CC(=O)c1cccs1
2328,1.379,FC(F)(F)c1ccccc1Cl
2329,1.282,Nc1ccccc1C(F)(F)F
2330,0.978,CC(C)(C)c1ccccc1O
2331,1.271,Cc1ccccc1S(N)(=O)=O
2332,1.34,Cc1ccccc1S(=O)(=O)O
2333,1.512,Nc1ccccc1S(=O)(=O)O
2334,1.79,Nc1cc(Cl)cc(S(=O)(=O)O)c1O
2335,1.01,CCc1cc(Cc2cc(CC)cc(C(C)(C)C)c2O)c(O)c(C(C)(C)C)c1
2336,1.005,CC(C)(C)c1cc(CO)cc(C(C)(C)C)c1O
2337,1.431,Cc1ccc(N)c(S(=O)(=O)O)c1
2338,1.553,Cc1cc(S(=O)(=O)O)c(N)cc1Cl
2339,1.431,Cc1ccc(S(=O)(=O)O)c(N)c1
2340,1.611,Nc1ccc(S(=O)(=O)O)c(N)c1
2341,1.012,CC(C)c1ccccc1O
2342,1.163,Cc1ccccc1[N+](=O)[O-]
2343,1.348,O=[N+]([O-])c1ccccc1Cl
2344,1.333,Nc1ccccc1[N+](=O)[O-]
2345,1.495,O=[N+]([O-])c1ccccc1O
2346,1.29,CCC(C)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O
2347,1.713,O=C(O)c1cc(Cl)cc([N+](=O)[O-])c1Cl
2348,1.856,O=[N+]([O-])c1cc([N+](=O)[O-])c(O)c([N+](=O)[O-])c1
2349,1.409,O=C(Cl)c1ccccc1C(=O)Cl
2350,1.821,O=C(O)c1cc(C(=O)O)c(C(=O)O)cc1C(=O)O
2351,1.12,CC1=NN(c2ccccc2)C(=O)C1
2352,1.68,O=c1oc(=O)c2cc3c(=O)oc(=O)c3cc12
2353,1.609,O=C1NC(=O)c2cc([N+](=O)[O-])ccc21
2354,0.932,CC(=O)OC1CC(C)CCC1C(C)C
2355,1.129,Cc1ccc(C)c([N+](=O)[O-])c1
2356,1.533,O=[N+]([O-])c1cc(Cl)ccc1Cl
2357,1.269,Cc1ccc(N)c([N+](=O)[O-])c1
2358,1.494,Nc1ccc(Cl)cc1[N+](=O)[O-]
2359,1.651,O=[N+]([O-])c1cc(Cl)c(Cl)cc1Cl
2360,1.045,COC(=O)c1ccccc1C
2361,0.9804,CCC(C)c1ccccc1O
2362,1.49,O=C(Cl)c1ccc(Cl)cc1Cl
2363,0.89,CC1CCC(C(C)C)C(O)C1
2364,0.896,CC1CCC(C(C)C)C(=O)C1
2365,0.93,CC1=CC(=O)C(C(C)C)CC1
2366,0.974,Cc1ccc(C(C)C)c(O)c1
2367,1.559,O=C(O)c1ccc(O)cc1O
2368,1.117,Cc1ccc([N+](=O)[O-])c(C)c1
2369,1.38,Cc1ccccc1CBr
2370,0.983,CC1CC=CCC1C=O
2371,1.022,Cc1ccccc1CO
2372,1.047,CCc1ccccc1Cl
2373,1.243,O=Cc1ccccc1Cl
2374,1.012,CCc1ccccc1O
2375,1.092,COc1ccccc1N
2376,1.109,COc1ccccc1O
2377,1.489,Brc1cccc2ccccc12
2378,1.016,Cc1cccc2ccccc12
2379,1.2,Clc1cccc2ccccc12
2380,1.74,Ic1cccc2ccccc12
2381,1.181,Oc1cccc2ccccc12
2382,1.47,O=c1nn[nH]c2ccccc12
2383,1.381,CC(=O)OC(c1ccccc1)C(Cl)(Cl)Cl
2384,1.88,Nc1cc(S(=O)(=O)O)cc2cc(S(=O)(=O)O)cc(O)c12
2385,1.09,CCC(C(=O)O)c1ccccc1
2386,1.08,C1CCN2CC3CC(CN4CCCCC34)C2C1
2387,1.213,Oc1ccccc1-c1ccccc1
2388,1.286,OC1c2ccccc2Oc2ccccc21
2389,1.277,O=c1c2ccccc2oc2ccccc12
2390,1.627,Nc1ccc2cc(S(=O)(=O)O)cc(O)c2c1
2391,2.122,O=Cc1cc(Br)cc(Br)c1O
2392,1.547,O=Cc1cc(Cl)cc(Cl)c1O
2393,1.157,C=C(C)C(=O)C(=CC(=O)O)OC
2394,1.03,CN(C)Cc1cc(CN(C)C)c(O)c(CN(C)C)c1
2395,1.421,O=C(c1ccccc1)c1ccc(Br)cc1
2396,1.102,OC(c1ccccc1)c1ccccc1
2397,1.134,COc1cccc(OC)c1O
2398,1.778,BrCc1ccccc1CBr
2399,1.24,N#Cc1ccccc1C#N
2400,1.005,COc1ccccc1OC
2401,1.037,c1ccc2ccccc2c1
2402,1.006,c1ccc2c(c1)CCNC2
2403,1.093,c1ccc2ncccc2c1
2404,1.122,CCN(CC)c1ccc2c(C)cc(=O)oc2c1
2405,0.99,COC(=O)c1ccccc1N=CC(C)Cc1ccc(C(C)(C)C)cc1
2406,1.03,CCOc1ccc2c(c1)C(C)=CC(C)(C)N2
2407,1.08,Cc1[nH]c2ccccc2c1C
2408,1.01,Cc1ccc2ccccc2c1
2409,1.137,Nc1ccc2ccccc2c1
2410,1.067,Cc1ccc2ncccc2c1
2411,1.076,Cc1ccc2ccccc2n1
2412,0.935,O=c1ccc2ccccc2o1
2413,0.938,CCN(CC)c1ccccc1
2414,0.92,CCN(CC)c1cccc(C)c1
2415,1.04,CCN(CC)c1cccc(O)c1
2416,1.019,CCN(CCO)c1cccc(C)c1
2417,1.137,Cc1cccc(N(CCO)CCO)c1
2418,1.288,OCCN(CCO)c1cccc(Cl)c1
2419,1.2,c1ccc(-c2cccc(-c3ccccc3)c2)cc1
2420,1.22,CCC1C(=O)OCC1Cc1cncn1C
2421,1.264,Cc1ccc2nc(-c3ccc(N)cc3)sc2c1
2422,1.188,O=C1CCN(c2ccccc2)N1
2423,1.2,Cc1ccc2oc(=O)ccc2c1
2424,0.891,C1CCC(C2CCCCC2)CC1
2425,0.992,c1ccc(-c2ccccc2)cc1
2426,1.028,c1ccc(N2CCNCC2)cc1
2427,1.02,CCN(Cc1ccccc1)c1ccccc1
2428,1.377,COc1cc2ccc(=O)oc2cc1O
2429,1.06,N#CCCN(CCO)c1ccccc1
2430,0.9327,Brc1ccc(-c2ccccc2)cc1
2431,1.399,O=C(O)c1cc2ccccc2cc1O
2432,1.06,c1ccc(-c2cnc(-c3ccccc3)o2)cc1
2433,1.233,c1ccc2c(c1)Nc1ccccc1S2
2434,1.31,c1ccc2c(c1)Sc1ccccc1S2
2435,1.156,Nc1ccc(-c2ccc(N)cc2)cc1
2436,1.228,Oc1ccc(-c2ccc(O)cc2)cc1
2437,1.053,CC(=O)c1ccc(-c2ccccc2)cc1
2438,1.23,c1ccc(-c2ccc(-c3ccccc3)cc2)cc1
2439,1.114,COc1ccc(OC)c(C=O)c1
2440,1.111,COc1ccc(CO)cc1OC
2441,1.072,COc1ccc2ccccc2c1
2442,0.988,CCN(CC)c1ccc(N)cc1
2443,1.12,CC(=O)c1ccc2ccccc2c1
2444,1.195,COc1ccccc1OCC(O)CO
2445,1.035,C=CCc1ccc(OC)c(OC)c1
2446,1.053,CC=Cc1ccc(OC)c(OC)c1
2447,1.079,C=CCc1ccc(OC(C)=O)c(OC)c1
2448,1.25,c1ccc2cc(Nc3ccc(Nc4ccc5ccccc5c4)cc3)ccc2c1
2449,1.234,COc1cc(Cl)ccc1N
2450,1.74,BrCC(Br)c1ccccc1
2451,0.994,CCC(O)c1ccccc1
2452,0.976,CCC(=O)c1ccccc1
2453,1.17,OCC(O)c1ccccc1
2454,1.069,COC(=O)c1ccccc1
